submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
2/15/2021,AR,"313,348",,,320,49,"5,275",,,10,0,2/16/2021 14:53,Not agree,Not agree
2/15/2021,HI,"26,803",,,31,0,423,,,0,0,2/16/2021 14:53,Not agree,Not agree
2/15/2021,AS,4,,,0,0,0,,,0,0,2/16/2021 14:53,,
2/15/2021,AK,"54,758",,,84,0,312,,,0,0,2/15/2021 0:00,N/A,N/A
2/15/2021,PR,"98,610","91,279","7,331",24,6,"2,018","1,710",308,9,0,2/15/2021 0:00,Agree,Agree
2/15/2021,IA,"329,453",,,333,118,"5,237",,,1,1,2/16/2021 14:53,Not agree,Not agree
2/15/2021,NY,"874,571",,,"2,910",0,"17,396",,,50,0,2/16/2021 14:53,Not agree,Not agree
2/15/2021,NM,"180,761",,,190,0,"3,922",,,12,0,2/17/2021 0:00,N/A,Not agree
2/15/2021,SD,"110,376",,,61,16,"1,844","1,492",352,0,0,2/16/2021 14:53,N/A,Agree
2/15/2021,DE,"84,944","80,616","4,328",139,13,"1,283","1,160",123,0,0,2/17/2021 0:00,Agree,Agree
2/15/2021,MS,"290,556","181,087","109,469",807,552,"6,909","4,823","2,086",20,16,2/17/2021 0:00,Agree,Agree
2/15/2021,WA,"329,023",,,444,75,"4,675",,,0,0,2/17/2021 0:00,N/A,N/A
2/15/2021,WI,"607,639","555,708","51,931",426,21,"6,749","6,166",583,4,0,2/16/2021 14:53,Agree,Agree
2/15/2021,CA,"3,592,294","3,459,395","132,899","4,716",329,"56,366","56,366",0,255,0,2/15/2021 0:00,Agree,Agree
2/15/2021,MI,"673,310","613,071","60,239","1,427",219,"16,359","15,381",978,24,1,2/16/2021 0:00,Agree,Agree
2/15/2021,ME,"42,768","34,053","8,715",91,40,651,638,13,2,0,2/16/2021 14:53,Agree,Agree
2/15/2021,MO,"542,737",,,575,166,"8,398",,,10,0,2/17/2021 0:00,Not agree,Not agree
2/15/2021,AL,"503,684","390,981","112,703","1,003",288,"10,195","8,137","2,058",28,10,2/17/2021 0:00,Agree,Agree
2/15/2021,CT,"270,242","253,656","16,586","2,905",164,"7,447","6,105","1,342",66,10,2/16/2021 14:53,Agree,Agree
2/15/2021,VI,"2,542",,,0,0,25,,,0,0,2/16/2021 14:53,,
2/15/2021,KY,"398,544","307,160","91,384","1,166",429,"6,528","5,848",680,21,1,2/17/2021 0:00,Agree,Agree
2/15/2021,FSM,1,1,0,0,0,0,0,0,0,0,2/16/2021 14:53,Agree,Agree
2/15/2021,NJ,"747,432","666,399","81,033","1,445",243,"22,466","20,220","2,246",12,0,2/16/2021 14:53,Agree,Agree
2/15/2021,MN,"474,169",,,602,55,"6,446","6,113",333,2,0,2/16/2021 14:53,N/A,Agree
2/15/2021,OR,"150,464","148,744","1,720",183,0,"2,137","2,122",15,0,0,2/16/2021 14:53,Agree,Agree
2/15/2021,LA,"420,394",,,503,20,"9,325","8,691",634,33,5,2/16/2021 14:53,Not agree,Agree
2/14/2021,GU,"7,699",,,10,0,130,,,0,0,2/15/2021 14:46,Not agree,Not agree
2/14/2021,MD,"371,705",,,722,0,"8,054","7,853",201,34,1,2/16/2021 0:00,N/A,Agree
2/14/2021,IN,"649,628",,,"1,230",0,"12,526","12,136",390,22,0,2/14/2021 0:00,Not agree,Agree
2/14/2021,CA,"3,587,578","3,455,008","132,570","6,547",366,"56,111","56,111",0,294,0,2/14/2021 0:00,Agree,Agree
2/14/2021,VT,"12,706",,,117,3,191,,,0,0,2/16/2021 0:00,Not agree,Not agree
2/14/2021,MS,"289,749","180,832","108,917",730,433,"6,889","4,819","2,070",12,4,2/16/2021 0:00,Agree,Agree
2/14/2021,NV,"288,348",,,512,0,"4,709",,,15,0,2/15/2021 14:46,,
2/14/2021,ND,"98,643","93,832","4,811",46,3,"1,431",,,0,0,2/15/2021 14:46,Agree,Not agree
2/14/2021,DE,"84,805","80,490","4,315",253,28,"1,283","1,160",123,1,0,2/16/2021 0:00,Agree,Agree
2/14/2021,WA,"328,579",,,834,52,"4,675",,,0,0,2/16/2021 0:00,N/A,N/A
2/14/2021,MN,"473,567",,,776,137,"6,444","6,111",333,7,0,2/15/2021 14:46,N/A,Agree
2/14/2021,FSM,1,1,0,0,0,0,0,0,0,0,2/15/2021 14:46,Agree,Agree
2/14/2021,KY,"397,378","306,423","90,955",707,229,"6,507","5,828",679,17,4,2/16/2021 0:00,Agree,Agree
2/14/2021,OR,"150,281","148,561","1,720",247,0,"2,137","2,122",15,0,0,2/15/2021 14:46,Agree,Agree
2/14/2021,DC,"38,918",,,122,0,979,,,0,0,2/15/2021 14:46,,
2/14/2021,RI,"121,419",,,320,0,"2,485",,,10,0,9/10/2021 14:24,Not agree,N/A
2/14/2021,WV,"127,588","102,192","25,396",306,80,"2,210",,,9,0,2/15/2021 14:46,Agree,Not agree
2/14/2021,PW,0,,,0,0,0,,,0,0,2/15/2021 14:46,,
2/14/2021,MP,134,134,0,0,0,2,2,0,0,0,2/16/2021 0:00,Agree,Agree
2/14/2021,AK,"54,674",,,186,0,312,,,1,0,2/14/2021 0:00,N/A,N/A
2/14/2021,TX,"2,560,060",,,"6,933",863,"44,267",,,172,0,2/16/2021 0:00,Not agree,Not agree
2/14/2021,PR,"98,586","91,261","7,325",94,20,"2,009","1,701",308,2,1,2/14/2021 0:00,Agree,Agree
2/14/2021,KS,"286,102","233,686","52,416",0,0,"4,364",,,0,0,2/15/2021 14:46,Agree,N/A
2/14/2021,SD,"110,315",,,110,8,"1,844","1,492",352,6,2,2/15/2021 14:46,N/A,Agree
2/14/2021,NY,"871,661",,,"4,194",0,"17,346",,,60,0,2/15/2021 14:46,Not agree,Not agree
2/14/2021,NM,"180,571",,,282,0,"3,910",,,10,0,2/16/2021 0:00,N/A,Not agree
2/14/2021,IA,"329,120",,,401,47,"5,236",,,0,0,2/15/2021 14:46,Not agree,Not agree
2/14/2021,NYC,"677,629","578,594","99,035","4,173",853,"28,342","23,441","4,901",84,3,2/12/2021 0:00,Agree,Agree
2/14/2021,GA,"964,737","790,779","173,958","1,929",220,"15,871","13,964","1,907",21,18,2/15/2021 14:46,Agree,Agree
2/14/2021,AR,"313,028",,,466,33,"5,265",,,13,2,2/15/2021 14:46,Not agree,Not agree
2/14/2021,AS,4,,,0,0,0,,,0,0,2/15/2021 14:46,,
2/14/2021,FL,"1,794,198",,,"3,755",733,"31,065",,,115,7,2/14/2021 0:00,Not agree,Not agree
2/14/2021,OK,"426,649","337,876","88,773",560,183,"6,645","5,665",980,21,2,2/15/2021 0:00,Agree,Agree
2/14/2021,CO,"413,836","392,092","21,744",853,18,"5,824","5,104",720,10,0,2/15/2021 14:46,Agree,Agree
2/14/2021,UT,"361,294","361,294",0,710,0,"1,794","1,735",59,4,1,2/15/2021 14:46,Agree,Agree
2/14/2021,HI,"26,772",,,43,0,423,,,1,0,2/15/2021 14:46,Not agree,Not agree
2/14/2021,MA,"557,777","529,255","28,522","1,882",62,"15,611","15,299",312,69,1,2/16/2021 0:00,Agree,Agree
2/14/2021,OH,"939,350","810,922","128,428","1,809",476,"16,346","13,904","2,442",6,0,2/15/2021 14:46,Agree,Agree
2/14/2021,PA,"901,640","778,560","123,080","2,431",440,"23,096",,,24,15,2/14/2021 0:00,Agree,Not agree
2/14/2021,RMI,4,4,0,0,0,0,0,0,0,0,2/15/2021 14:46,Agree,Agree
2/14/2021,TN,"761,539","640,368","121,171",969,383,"11,131","8,963","2,168",33,8,2/13/2021 0:00,Agree,Agree
2/14/2021,CT,"267,337","250,915","16,422",0,0,"7,381","6,049","1,332",0,0,2/15/2021 14:46,Agree,Agree
2/14/2021,AL,"502,681","390,266","112,415",645,184,"10,167","8,119","2,048",32,5,2/16/2021 0:00,Agree,Agree
2/14/2021,NH,"70,785",,,280,72,"1,133",,,3,1,2/15/2021 14:46,Not agree,Not agree
2/14/2021,WI,"607,213","555,303","51,910",562,59,"6,745","6,162",583,1,0,2/15/2021 14:46,Agree,Agree
2/14/2021,VI,"2,542",,,18,0,25,,,0,0,2/15/2021 14:46,,
2/14/2021,MT,"97,401","97,401",0,104,0,"1,327","1,327",0,0,0,2/15/2021 14:46,Agree,Agree
2/14/2021,MI,"671,883","611,863","60,020",827,143,"16,335","15,358",977,32,3,2/15/2021 0:00,Agree,Agree
2/14/2021,ME,"42,677","34,002","8,675",149,81,649,636,13,0,0,2/15/2021 14:46,Agree,Agree
2/14/2021,NE,"197,306",,,127,0,"2,003",,,1,0,2/16/2021 0:00,Not agree,Not agree
2/14/2021,NC,"832,425","727,261","105,164","1,682",384,"11,767","10,423","1,344",49,8,2/14/2021 0:00,Agree,Agree
2/14/2021,IL,"1,162,154","1,162,154",0,"1,631",0,"22,121","19,961","2,160",34,-1,2/15/2021 14:46,Agree,Agree
2/14/2021,ID,"167,483","136,149","31,334",0,0,"1,803","1,587",216,0,0,2/15/2021 14:46,Agree,Agree
2/14/2021,MO,"542,162",,,465,157,"8,388",,,18,0,2/16/2021 0:00,Not agree,Not agree
2/14/2021,NJ,"745,987","665,197","80,790","2,168",387,"22,454","20,208","2,246",14,0,2/15/2021 14:46,Agree,Agree
2/14/2021,LA,"419,891",,,"1,306",181,"9,292","8,663",629,16,-1,2/15/2021 14:46,Not agree,Agree
2/14/2021,SC,"501,132","429,909","71,223","3,461",673,"8,358",,,35,7,2/14/2021 0:00,Agree,Not agree
2/14/2021,VA,"551,538","437,262","114,276","1,539",483,"7,016","6,028",988,4,0,2/15/2021 14:46,Agree,Agree
2/14/2021,WY,"53,136","45,225","7,911",50,36,647,647,0,0,0,2/15/2021 14:46,Agree,Agree
2/14/2021,AZ,"797,757","744,263","53,494","1,950",137,"14,978","13,250","1,728",30,9,2/15/2021 14:46,Agree,Agree
2/13/2021,MD,"370,983",,,847,0,"8,020","7,820",200,26,0,2/15/2021 0:00,N/A,Agree
2/13/2021,ID,"167,483","136,149","31,334",258,58,"1,803","1,587",216,7,2,2/14/2021 14:51,Agree,Agree
2/13/2021,CT,"267,337","250,915","16,422",0,0,"7,381","6,049","1,332",0,0,2/14/2021 14:51,Agree,Agree
2/13/2021,NV,"287,836",,,813,0,"4,694",,,31,0,2/14/2021 14:51,,
2/13/2021,VT,"12,589",,,129,0,191,,,0,0,2/15/2021 0:00,Not agree,Not agree
2/13/2021,ND,"98,597","93,789","4,808",46,21,"1,431",,,0,0,2/14/2021 14:51,Agree,Not agree
2/13/2021,IN,"648,398",,,"1,244",0,"12,504","12,114",390,21,0,2/13/2021 0:00,Not agree,Agree
2/13/2021,CA,"3,581,031","3,448,827","132,204","6,996",454,"55,817","55,817",0,323,0,2/13/2021 0:00,Agree,Agree
2/13/2021,MI,"671,056","611,179","59,877",945,169,"16,303","15,329",974,29,1,2/14/2021 0:00,Agree,Agree
2/13/2021,SC,"497,671","427,121","70,550","2,391",721,"8,323",,,40,9,2/13/2021 0:00,Agree,Not agree
2/13/2021,FSM,1,1,0,0,0,0,0,0,0,0,2/14/2021 14:51,Agree,Agree
2/13/2021,NJ,"743,819","663,416","80,403","3,757",408,"22,440","20,194","2,246",47,0,2/14/2021 14:51,Agree,Agree
2/13/2021,UT,"360,584","360,584",0,943,0,"1,790","1,732",58,5,2,2/14/2021 14:51,Agree,Agree
2/13/2021,CO,"412,983","391,257","21,726","1,569",465,"5,814","5,094",720,24,1,2/14/2021 14:51,Agree,Agree
2/13/2021,WV,"127,282","101,966","25,316",395,57,"2,201",,,2,0,2/14/2021 14:51,Agree,Not agree
2/13/2021,PW,0,,,0,0,0,,,0,0,2/14/2021 14:51,,
2/13/2021,MP,134,134,0,0,0,2,2,0,0,0,2/15/2021 0:00,Agree,Agree
2/13/2021,MA,"555,895","527,435","28,460","2,083",134,"15,542","15,231",311,36,0,2/15/2021 0:00,Agree,Agree
2/13/2021,KS,"286,102","233,686","52,416",0,0,"4,364",,,0,0,2/14/2021 14:51,Agree,N/A
2/13/2021,GA,"962,808","789,070","173,738","3,823","1,030","15,850","13,961","1,889",142,37,2/14/2021 14:51,Agree,Agree
2/13/2021,OK,"426,089","337,499","88,590",909,285,"6,624","5,646",978,24,7,2/14/2021 0:00,Agree,Agree
2/13/2021,TX,"2,553,127",,,"11,282","2,379","44,095",,,193,0,2/15/2021 0:00,Not agree,Not agree
2/13/2021,RMI,4,4,0,0,0,0,0,0,0,0,2/14/2021 14:51,Agree,Agree
2/13/2021,SD,"110,205",,,137,41,"1,838","1,488",350,7,1,2/14/2021 14:51,N/A,Agree
2/13/2021,IA,"328,719",,,580,130,"5,236",,,13,13,2/14/2021 14:51,Not agree,Not agree
2/13/2021,TN,"760,570","639,782","120,788","1,660",557,"11,098","8,938","2,160",27,4,2/12/2021 0:00,Agree,Agree
2/13/2021,NY,"867,467",,,"4,182",0,"17,286",,,59,0,2/14/2021 14:51,Not agree,Not agree
2/13/2021,NYC,"673,456","575,274","98,182","4,345",925,"28,258","23,360","4,898",98,2,2/11/2021 0:00,Agree,Agree
2/13/2021,AR,"312,562",,,954,335,"5,252",,,40,18,2/14/2021 14:51,Not agree,Not agree
2/13/2021,AK,"54,488",,,94,0,311,,,1,0,2/13/2021 0:00,N/A,N/A
2/13/2021,HI,"26,729",,,77,20,422,,,0,0,2/14/2021 14:51,Not agree,Not agree
2/13/2021,FL,"1,790,443",,,"5,665","1,395","30,950",,,128,10,2/13/2021 0:00,Not agree,Not agree
2/13/2021,AS,4,,,1,0,0,,,0,0,2/14/2021 14:51,,
2/13/2021,PR,"98,492","91,187","7,305",239,41,"2,007","1,700",307,6,1,2/13/2021 0:00,Agree,Agree
2/13/2021,NM,"180,289",,,565,0,"3,900",,,11,0,2/15/2021 0:00,N/A,Not agree
2/13/2021,OH,"937,541","809,589","127,952","2,799",937,"16,340","13,898","2,442",0,311,2/14/2021 14:51,Agree,Agree
2/13/2021,PA,"899,209","776,569","122,640","3,850",760,"23,072",,,113,91,2/13/2021 0:00,Agree,Not agree
2/13/2021,IL,"1,160,523","1,160,523",0,"2,092",0,"22,087","19,926","2,161",60,7,2/14/2021 14:51,Agree,Agree
2/13/2021,AL,"502,036","389,805","112,231",753,214,"10,135","8,092","2,043",25,6,2/15/2021 0:00,Agree,Agree
2/13/2021,MT,"97,297","97,297",0,234,0,"1,327","1,327",0,3,0,2/14/2021 14:51,Agree,Agree
2/13/2021,MO,"541,697",,,507,145,"8,370",,,22,0,2/15/2021 0:00,Not agree,Not agree
2/13/2021,NC,"830,743","725,963","104,780","3,100",690,"11,718","10,382","1,336",55,6,2/13/2021 0:00,Agree,Agree
2/13/2021,DE,"84,552","80,265","4,287",349,44,"1,282","1,159",123,13,2,2/15/2021 0:00,Agree,Agree
2/13/2021,WI,"606,651","554,800","51,851",866,114,"6,744","6,161",583,10,0,2/14/2021 14:51,Agree,Agree
2/13/2021,NE,"197,179",,,211,0,"2,002",,,0,0,2/15/2021 0:00,Not agree,Not agree
2/13/2021,VI,"2,524",,,0,0,25,,,0,0,2/14/2021 14:51,,
2/13/2021,WA,"327,745",,,827,136,"4,675",,,0,0,2/15/2021 0:00,N/A,N/A
2/13/2021,MS,"289,019","180,535","108,484",753,422,"6,877","4,811","2,066",8,3,2/15/2021 0:00,Agree,Agree
2/13/2021,GU,"7,689",,,0,0,130,,,0,0,2/14/2021 14:51,Not agree,Not agree
2/13/2021,ME,"42,528","33,934","8,594",110,-2,649,636,13,2,0,2/14/2021 14:51,Agree,Agree
2/13/2021,NH,"70,505",,,433,154,"1,130",,,4,6,2/14/2021 14:51,Not agree,Not agree
2/13/2021,OR,"150,034","148,314","1,720",458,0,"2,137","2,122",15,43,0,2/14/2021 14:51,Agree,Agree
2/13/2021,WY,"53,086","45,211","7,875",0,0,647,647,0,0,0,2/14/2021 14:51,Agree,Agree
2/13/2021,DC,"38,796",,,126,0,979,,,3,0,2/14/2021 14:51,,
2/13/2021,AZ,"795,807","742,450","53,357","1,794",139,"14,948","13,229","1,719",114,13,2/14/2021 14:51,Agree,Agree
2/13/2021,VA,"549,999","436,206","113,793","2,575",782,"7,012","6,024",988,16,2,2/14/2021 14:51,Agree,Agree
2/13/2021,MN,"472,791",,,940,131,"6,437","6,104",333,7,0,2/14/2021 14:51,N/A,Agree
2/13/2021,KY,"396,671","305,945","90,726","1,096",336,"6,490","5,815",675,23,1,2/15/2021 0:00,Agree,Agree
2/13/2021,RI,"121,099",,,384,0,"2,475",,,5,0,9/10/2021 14:24,Not agree,N/A
2/13/2021,LA,"418,585",,,0,0,"9,276","8,646",630,0,0,2/14/2021 14:51,Not agree,Agree
2/12/2021,WI,"605,785","554,048","51,737","1,102",164,"6,734","6,151",583,11,0,2/13/2021 14:50,Agree,Agree
2/12/2021,CA,"3,574,035","3,442,285","131,750","7,876",420,"55,494","55,494",0,329,0,2/12/2021 0:00,Agree,Agree
2/12/2021,MI,"670,111","610,403","59,708","1,269",238,"16,274","15,301",973,34,2,2/13/2021 0:00,Agree,Agree
2/12/2021,MD,"370,136",,,"1,159",0,"7,994","7,794",200,28,0,2/14/2021 0:00,N/A,Agree
2/12/2021,VI,"2,524",,,0,0,25,,,0,0,2/13/2021 14:50,,
2/12/2021,MO,"541,190",,,951,245,"8,348",,,18,0,2/14/2021 0:00,Not agree,Not agree
2/12/2021,MS,"288,266","180,204","108,062","1,001",600,"6,869","4,806","2,063",19,8,2/14/2021 0:00,Agree,Agree
2/12/2021,CT,"267,337","250,915","16,422",838,54,"7,381","6,049","1,332",27,3,2/13/2021 14:50,Agree,Agree
2/12/2021,DE,"84,203","79,960","4,243",427,24,"1,269","1,148",121,7,0,2/14/2021 0:00,Agree,Agree
2/12/2021,NH,"70,072",,,460,207,"1,126",,,9,0,2/13/2021 14:50,Not agree,Not agree
2/12/2021,OR,"149,576","147,856","1,720",494,0,"2,094","2,079",15,38,0,2/13/2021 14:50,Agree,Agree
2/12/2021,VA,"547,424","434,413","113,011","3,215",886,"6,996","6,010",986,30,8,2/13/2021 14:50,Agree,Agree
2/12/2021,KY,"395,575","305,185","90,390","1,269",556,"6,467","5,793",674,40,7,2/14/2021 0:00,Agree,Agree
2/12/2021,MN,"471,851",,,"1,048",148,"6,430","6,097",333,19,3,2/13/2021 14:50,N/A,Agree
2/12/2021,FSM,1,1,0,0,0,0,0,0,0,0,2/13/2021 14:50,Agree,Agree
2/12/2021,SC,"495,280","425,451","69,829","2,935",788,"8,283",,,38,3,2/12/2021 0:00,Agree,Not agree
2/12/2021,LA,"418,585",,,"1,170",347,"9,276","8,646",630,37,8,2/13/2021 14:50,Not agree,Agree
2/12/2021,AZ,"794,013","740,795","53,218","2,429",240,"14,834","13,128","1,706",172,27,2/13/2021 14:50,Agree,Agree
2/12/2021,NJ,"740,062","660,067","79,995","3,732",569,"22,393","20,147","2,246",64,0,2/13/2021 14:50,Agree,Agree
2/12/2021,UT,"359,641","359,641",0,"1,060",0,"1,785","1,729",56,11,2,2/13/2021 14:50,Agree,Agree
2/12/2021,TX,"2,541,845",,,"12,502","2,402","43,902",,,194,0,2/14/2021 0:00,Not agree,Not agree
2/12/2021,CO,"411,414","390,153","21,261","1,731",-131,"5,790","5,071",719,9,1,2/13/2021 14:50,Agree,Agree
2/12/2021,MP,134,134,0,1,0,2,2,0,0,0,2/14/2021 0:00,Agree,Agree
2/12/2021,WV,"126,887","101,628","25,259",467,90,"2,199",,,12,2,2/13/2021 14:50,Agree,Not agree
2/12/2021,HI,"26,652",,,61,0,422,,,1,0,2/13/2021 14:50,Not agree,Not agree
2/12/2021,MA,"553,812","525,486","28,326","2,416",188,"15,506","15,195",311,55,0,2/14/2021 0:00,Agree,Agree
2/12/2021,AS,3,,,0,0,0,,,0,0,2/13/2021 14:50,,
2/12/2021,PR,"98,253","90,989","7,264",251,31,"2,001","1,695",306,4,0,2/12/2021 0:00,Agree,Agree
2/12/2021,AR,"311,608",,,565,126,"5,212",,,13,-1,2/13/2021 14:50,Not agree,Not agree
2/12/2021,KS,"286,102","233,686","52,416","1,208","1,107","4,364",,,61,52,2/13/2021 14:50,Agree,N/A
2/12/2021,AK,"54,394",,,131,0,310,,,0,0,2/12/2021 0:00,N/A,N/A
2/12/2021,PW,0,,,0,0,0,,,0,0,2/13/2021 14:50,,
2/12/2021,OH,"934,742","807,727","127,015","3,305","1,549","15,136","13,005","2,131",0,658,2/13/2021 14:50,Agree,Agree
2/12/2021,NY,"863,285",,,"4,209",0,"17,227",,,74,0,2/13/2021 14:50,Not agree,Not agree
2/12/2021,TN,"758,910","638,679","120,231","1,825",502,"11,071","8,915","2,156",34,7,2/11/2021 0:00,Agree,Agree
2/12/2021,SD,"110,068",,,209,51,"1,831","1,482",349,2,1,2/13/2021 14:50,N/A,Agree
2/12/2021,FL,"1,784,778",,,"7,083","2,095","30,822",,,135,12,2/12/2021 0:00,Not agree,Not agree
2/12/2021,NYC,"669,111","571,854","97,257","4,775",997,"28,160","23,264","4,896",80,1,2/10/2021 0:00,Agree,Agree
2/12/2021,OK,"425,180","336,875","88,305",909,280,"6,600","5,629",971,18,4,2/13/2021 0:00,Agree,Agree
2/12/2021,GA,"958,985","786,277","172,708","3,900","1,444","15,708","13,856","1,852",195,11,2/13/2021 14:50,Agree,Agree
2/12/2021,PA,"895,359","773,479","121,880","3,473",698,"22,959",,,99,-114,2/12/2021 0:00,Agree,Not agree
2/12/2021,NM,"179,724",,,401,0,"3,889",,,10,0,2/14/2021 0:00,N/A,Not agree
2/12/2021,IA,"328,139",,,713,194,"5,223",,,27,27,2/13/2021 14:50,Not agree,Not agree
2/12/2021,RMI,4,4,0,0,0,0,0,0,0,0,2/13/2021 14:50,Agree,Agree
2/12/2021,ID,"167,225","135,949","31,276",349,111,"1,796","1,582",214,5,0,2/13/2021 14:50,Agree,Agree
2/12/2021,WA,"326,918",,,"1,092",146,"4,675",,,42,0,2/14/2021 0:00,N/A,N/A
2/12/2021,NE,"196,968",,,409,0,"2,002",,,0,0,2/14/2021 0:00,Not agree,Not agree
2/12/2021,GU,"7,689",,,0,0,130,,,0,0,2/13/2021 14:50,Not agree,Not agree
2/12/2021,IN,"647,154",,,"1,431",0,"12,483","12,093",390,29,0,2/12/2021 0:00,Not agree,Agree
2/12/2021,ND,"98,551","93,764","4,787",85,44,"1,431",,,0,0,2/13/2021 14:50,Agree,Not agree
2/12/2021,NV,"287,023",,,636,0,"4,663",,,26,0,2/13/2021 14:50,,
2/12/2021,ME,"42,418","33,822","8,596",159,50,647,634,13,4,0,2/13/2021 14:50,Agree,Agree
2/12/2021,IL,"1,158,431","1,158,431",0,"2,598",0,"22,027","19,873","2,154",42,10,2/13/2021 14:50,Agree,Agree
2/12/2021,MT,"97,063","97,063",0,221,0,"1,324","1,324",0,4,0,2/13/2021 14:50,Agree,Agree
2/12/2021,AL,"501,283","389,266","112,017","1,102",344,"10,110","8,073","2,037",33,5,2/14/2021 0:00,Agree,Agree
2/12/2021,VT,"12,460",,,158,2,191,,,2,0,2/14/2021 0:00,Not agree,Not agree
2/12/2021,NC,"827,643","723,553","104,090","3,342",732,"11,663","10,333","1,330",37,8,2/12/2021 0:00,Agree,Agree
2/12/2021,DC,"38,670",,,137,0,976,,,3,0,2/13/2021 14:50,,
2/12/2021,WY,"53,086","45,211","7,875",107,51,647,647,0,0,0,2/13/2021 14:50,Agree,Agree
2/12/2021,RI,"120,715",,,398,0,"2,470",,,11,0,9/10/2021 14:24,Not agree,N/A
2/11/2021,MO,"540,239",,,"1,007",270,"8,330",,,19,0,2/13/2021 0:00,Not agree,Not agree
2/11/2021,MS,"287,265","179,803","107,462",611,341,"6,850","4,795","2,055",12,6,2/13/2021 0:00,Agree,Agree
2/11/2021,NH,"69,612",,,365,66,"1,117",,,1,0,2/12/2021 14:56,Not agree,Not agree
2/11/2021,MD,"368,977",,,"1,112",0,"7,966","7,766",200,27,1,2/13/2021 0:00,N/A,Agree
2/11/2021,MI,"668,842","609,372","59,470","1,330",213,"16,240","15,269",971,41,1,2/12/2021 0:00,Agree,Agree
2/11/2021,IN,"645,723",,,"1,713",0,"12,454","12,064",390,22,1,2/11/2021 0:00,Not agree,Agree
2/11/2021,WA,"325,826",,,"1,297",160,"4,633",,,30,0,2/13/2021 0:00,N/A,N/A
2/11/2021,CT,"266,499","250,131","16,368","1,003",117,"7,354","6,025","1,329",28,2,2/12/2021 14:56,Agree,Agree
2/11/2021,NV,"286,387",,,592,0,"4,637",,,55,0,2/12/2021 14:56,,
2/11/2021,ME,"42,259","33,713","8,546",201,64,643,630,13,2,0,2/12/2021 14:56,Agree,Agree
2/11/2021,OR,"149,082","147,362","1,720",607,0,"2,056","2,041",15,12,0,2/12/2021 14:56,Agree,Agree
2/11/2021,AZ,"791,584","738,606","52,978","1,864",453,"14,662","12,983","1,679",200,54,2/12/2021 14:56,Agree,Agree
2/11/2021,RI,"120,317",,,453,0,"2,459",,,11,0,9/10/2021 14:24,Not agree,N/A
2/11/2021,SC,"492,345","423,304","69,041","2,440",900,"8,245",,,39,9,2/11/2021 0:00,Agree,Not agree
2/11/2021,NJ,"736,330","656,904","79,426","3,656",707,"22,329","20,083","2,246",79,0,2/12/2021 14:56,Agree,Agree
2/11/2021,VA,"544,209","432,084","112,125","3,191",886,"6,966","5,988",978,8,-2,2/12/2021 14:56,Agree,Agree
2/11/2021,FSM,1,1,0,0,0,0,0,0,0,0,2/12/2021 14:56,Agree,Agree
2/11/2021,WY,"52,979","45,155","7,824",105,18,647,647,0,0,0,2/12/2021 14:56,Agree,Agree
2/11/2021,PR,"98,002","90,769","7,233",307,45,"1,997","1,691",306,8,2,2/11/2021 0:00,Agree,Agree
2/11/2021,CO,"409,683","388,291","21,392","1,722",154,"5,781","5,063",718,11,3,2/12/2021 14:56,Agree,Agree
2/11/2021,NYC,"664,336","568,076","96,260","4,762","1,031","28,080","23,185","4,895",72,1,2/9/2021 0:00,Agree,Agree
2/11/2021,GA,"955,085","783,821","171,264","4,179",852,"15,513","13,672","1,841",92,19,2/12/2021 14:56,Agree,Agree
2/11/2021,HI,"26,591",,,84,0,421,,,1,0,2/12/2021 14:56,Not agree,Not agree
2/11/2021,WV,"126,420","101,251","25,169",469,96,"2,187",,,12,6,2/12/2021 14:56,Agree,Not agree
2/11/2021,KS,"284,894","233,585","51,309",0,0,"4,303",,,0,0,2/12/2021 14:56,Agree,N/A
2/11/2021,AK,"54,263",,,132,0,310,,,0,0,2/11/2021 0:00,N/A,N/A
2/11/2021,FL,"1,777,695",,,"7,444","2,226","30,687",,,138,9,2/11/2021 0:00,Not agree,Not agree
2/11/2021,MA,"551,396","523,258","28,138","2,450",237,"15,451","15,140",311,54,1,2/13/2021 0:00,Agree,Agree
2/11/2021,PA,"891,886","770,704","121,182","4,034",907,"22,860",,,115,94,2/11/2021 0:00,Agree,Not agree
2/11/2021,TN,"757,085","637,356","119,729","1,933",591,"11,037","8,888","2,149",37,7,2/10/2021 0:00,Agree,Agree
2/11/2021,NY,"859,076",,,"4,906",0,"17,153",,,69,0,2/12/2021 14:56,Not agree,Not agree
2/11/2021,RMI,4,4,0,0,0,0,0,0,0,0,2/12/2021 14:56,Agree,Agree
2/11/2021,IA,"327,426",,,853,260,"5,196",,,22,22,2/12/2021 14:56,Not agree,Not agree
2/11/2021,AS,3,,,0,0,0,,,0,0,2/12/2021 14:56,,
2/11/2021,OK,"424,271","336,246","88,025",841,279,"6,582","5,615",967,26,4,2/12/2021 0:00,Agree,Agree
2/11/2021,UT,"358,581","358,581",0,"1,242",0,"1,774","1,720",54,9,0,2/12/2021 14:56,Agree,Agree
2/11/2021,PW,0,,,0,0,0,,,0,0,2/12/2021 14:56,,
2/11/2021,AR,"311,043",,,"1,103",379,"5,199",,,25,4,2/12/2021 14:56,Not agree,Not agree
